week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2011-07-01,26,8710,8651,0,0
2011-07-08,27,8705,8689,0,0
2011-07-15,28,8461,8270,0,0
2011-07-22,29,8500,8496,0,0
2011-07-29,30,8456,8541,0,0
2011-08-05,31,8787,8649,0,0
2011-08-12,32,8573,8441,0,0
2011-08-19,33,8426,8092,0,0
2011-08-26,34,8466,8433,0,0
2011-09-02,35,7717,8438,0,0
2011-09-09,36,8769,8459,0,0
2011-09-16,37,8612,8426,0,0
2011-09-23,38,8527,8640,0,0
2011-09-30,39,8919,8855,0,0
2011-10-07,40,8719,8530,0,0
2011-10-14,41,8705,8563,0,0
2011-10-21,42,8638,8805,0,0
2011-10-28,43,9139,9287,0,0
2011-11-04,44,9640,9573,0,0
2011-11-11,45,9042,9012,0,0
2011-11-18,46,9305,9121,0,0
2011-11-25,47,9166,9279,0,0
2011-12-02,48,9203,9489,0,0
2011-12-09,49,9828,9863,0,0
2011-12-16,50,10348,10587,0,0
2011-12-23,51,11151,10826,0,0
2011-12-30,52,8472,10626,0,0
2012-01-06,1,10514,10818,0,0
2012-01-13,2,11343,10279,0,0
2012-01-20,3,10393,10250,0,0
2012-01-27,4,10320,9986,0,0
2012-02-03,5,10117,10133,0,0
2012-02-10,6,10287,10608,0,0
2012-02-17,7,10532,11064,0,0
2012-02-24,8,11086,10906,0,0
2012-03-02,9,10945,10688,0,0
2012-03-09,10,10507,10150,0,0
2012-03-16,11,10041,9946,0,0
2012-03-23,12,9864,9862,0,0
2012-03-30,13,9634,9811,0,0
2012-04-06,14,8520,9684,0,0
2012-04-13,15,9992,9863,0,0
2012-04-20,16,10816,9940,0,0
2012-04-27,17,10238,10001,0,0
2012-05-04,18,9957,9418,0,0
2012-05-11,19,8868,9536,0,0
2012-05-18,20,9913,9132,0,0
2012-05-25,21,9602,9628,0,0
2012-06-01,22,9602,9007,0,0
2012-06-08,23,6781,8817,0,0
2012-06-15,24,10170,8897,0,0
2012-06-22,25,9054,8770,0,0
2012-06-29,26,8856,8939,0,0
2012-07-06,27,8909,8625,0,0
2012-07-13,28,8754,8642,0,0
2012-07-20,29,8684,8602,0,0
2012-07-27,30,8877,9179,0,0
2012-08-03,31,8942,8785,0,0
2012-08-10,32,8810,8825,0,0
2012-08-17,33,8776,8703,0,0
2012-08-24,34,8977,8560,0,0
2012-08-31,35,7617,8340,0,0
2012-09-07,36,8848,8671,0,0
2012-09-14,37,8641,8654,0,0
2012-09-21,38,8839,8761,0,0
2012-09-28,39,8865,9016,0,0
2012-10-05,40,9070,9294,0,0
2012-10-12,41,9441,9364,0,0
2012-10-19,42,9284,9385,0,0
2012-10-26,43,9550,9206,0,0
2012-11-02,44,9335,9512,0,0
2012-11-09,45,9683,9740,0,0
2012-11-16,46,9900,9527,0,0
2012-11-23,47,9679,9606,0,0
2012-11-30,48,9394,9588,0,0
2012-12-07,49,9844,10079,0,0
2012-12-14,50,10388,10679,0,0
2012-12-21,51,11461,11355,0,0
2012-12-28,52,8096,11314,0,0
2013-01-04,1,11620,11703,0,0
2013-01-11,2,12541,11110,0,0
2013-01-18,3,11075,11028,0,0
2013-01-25,4,11262,11053,0,0
2013-02-01,5,11314,11344,0,0
2013-02-08,6,11044,10908,0,0
2013-02-15,7,11030,10978,0,0
2013-02-22,8,10850,10771,0,0
2013-03-01,9,10783,11162,0,0
2013-03-08,10,11245,11413,0,0
2013-03-15,11,11180,11003,0,0
2013-03-22,12,11075,11061,0,0
2013-03-29,13,9280,10964,0,0
2013-04-05,14,10890,11188,0,0
2013-04-12,15,12147,11400,0,0
2013-04-19,16,11752,10567,0,0
2013-04-26,17,10625,9953,0,0
2013-05-03,18,10169,9630,0,0
2013-05-10,19,8814,9326,0,0
2013-05-17,20,9847,9353,0,0
2013-05-24,21,9530,9167,0,0
2013-05-31,22,8333,9030,0,0
2013-06-07,23,9482,8738,0,0
2013-06-14,24,8869,8812,0,0
2013-06-21,25,8904,8780,0,0
2013-06-28,26,8589,8366,0,0
2013-07-05,27,8790,8587,0,0
2013-07-12,28,8533,8559,0,0
2013-07-19,29,8790,8887,0,0
2013-07-26,30,8476,8162,0,0
2013-08-02,31,8159,8311,0,0
2013-08-09,32,8280,8046,0,0
2013-08-16,33,8231,8347,0,0
2013-08-23,34,8579,8315,0,0
2013-08-30,35,7688,8469,0,0
2013-09-06,36,8905,8247,0,0
2013-09-13,37,8347,8432,0,0
2013-09-20,38,8635,8743,0,0
2013-09-27,39,9155,8946,0,0
2013-10-04,40,9191,9132,0,0
2013-10-11,41,8939,8805,0,0
2013-10-18,42,9237,9075,0,0
2013-10-25,43,9236,9194,0,0
2013-11-01,44,9107,9126,0,0
2013-11-08,45,9449,9139,0,0
2013-11-15,46,9583,9338,0,0
2013-11-22,47,9587,9537,0,0
2013-11-29,48,9636,9682,0,0
2013-12-06,49,9908,9619,0,0
2013-12-13,50,10033,9994,0,0
2013-12-20,51,10335,9938,0,0
2013-12-27,52,6606,10462,0,0
2014-01-03,1,11448,10714,0,0
2014-01-10,2,11847,10510,0,0
2014-01-17,3,11061,10225,0,0
2014-01-24,4,10374,9862,0,0
2014-01-31,5,10258,9935,0,0
2014-02-07,6,10147,10155,0,0
2014-02-14,7,10198,10312,0,0
2014-02-21,8,10427,10386,0,0
2014-02-28,9,10377,9823,0,0
2014-03-07,10,9828,9821,0,0
2014-03-14,11,10005,9598,0,0
2014-03-21,12,9832,9520,0,0
2014-03-28,13,9622,9491,0,0
2014-04-04,14,9944,9761,0,0
2014-04-11,15,9504,9231,0,0
2014-04-18,16,8000,9243,0,0
2014-04-25,17,9359,9411,0,0
2014-05-02,18,10527,9288,0,0
2014-05-09,19,8613,9172,0,0
2014-05-16,20,9513,8826,0,0
2014-05-23,21,9313,8974,0,0
2014-05-30,22,8034,8741,0,0
2014-06-06,23,9557,8838,0,0
2014-06-13,24,9414,9125,0,0
2014-06-20,25,8946,8658,0,0
2014-06-27,26,8931,8751,0,0
2014-07-04,27,8763,8792,0,0
2014-07-11,28,8784,8673,0,0
2014-07-18,29,9119,8973,0,0
2014-07-25,30,8965,8983,0,0
2014-08-01,31,8916,8624,0,0
2014-08-08,32,8755,8447,0,0
2014-08-15,33,8792,8523,0,0
2014-08-22,34,8769,8734,0,0
2014-08-29,35,8027,9142,0,0
2014-09-05,36,9671,8986,0,0
2014-09-12,37,9284,8722,0,0
2014-09-19,38,9107,9102,0,0
2014-09-26,39,9048,8743,0,0
2014-10-03,40,9271,9212,0,0
2014-10-10,41,9173,9067,0,0
2014-10-17,42,9464,9553,0,0
2014-10-24,43,9603,9648,0,0
2014-10-31,44,9586,9580,0,0
2014-11-07,45,9753,9469,0,0
2014-11-14,46,10036,10032,0,0
2014-11-21,47,9472,9724,0,0
2014-11-28,48,9928,9849,0,0
2014-12-05,49,10267,10269,0,0
2014-12-12,50,10550,11172,0,0
2014-12-19,51,11681,12087,0,0
2014-12-26,52,7837,12521,0,0
2015-01-02,1,12286,14138,0,0
2015-01-09,2,16237,14561,0,0
2015-01-16,3,14866,13769,0,0
2015-01-23,4,13934,12667,0,0
2015-01-30,5,12900,12368,0,0
2015-02-06,6,12039,11683,0,0
2015-02-13,7,11822,11740,0,0
2015-02-20,8,11434,11578,0,0
2015-02-27,9,11472,11300,0,0
2015-03-06,10,11469,10957,0,0
2015-03-13,11,10951,10664,0,0
2015-03-20,12,10568,10385,0,0
2015-03-27,13,10493,10687,0,0
2015-04-03,14,9062,10637,0,0
2015-04-10,15,10089,10314,0,0
2015-04-17,16,11639,10089,0,0
2015-04-24,17,10599,9855,0,0
2015-05-01,18,10134,9754,0,0
2015-05-08,19,8862,9732,0,0
2015-05-15,20,10290,9506,0,0
2015-05-22,21,10005,9518,0,0
2015-05-29,22,8213,9286,0,0
2015-06-05,23,10157,9490,0,0
2015-06-12,24,9548,9292,0,0
2015-06-19,25,9312,9075,0,0
2015-06-26,26,9190,9084,0,0
2015-07-03,27,9205,9192,0,0
2015-07-10,28,9015,8575,0,0
2015-07-17,29,8802,8625,0,0
2015-07-24,30,8791,8555,0,0
2015-07-31,31,8617,8733,0,0
2015-08-07,32,8862,9117,0,0
2015-08-14,33,9148,9123,0,0
2015-08-21,34,9121,8846,0,0
2015-08-28,35,9026,8767,0,0
2015-09-04,36,7878,8645,0,0
2015-09-11,37,9258,9064,0,0
2015-09-18,38,9097,9246,0,0
2015-09-25,39,9529,9422,0,0
2015-10-02,40,9410,9618,0,0
2015-10-09,41,9776,9607,0,0
2015-10-16,42,9511,9551,0,0
2015-10-23,43,9711,9867,0,0
2015-10-30,44,9618,9892,0,0
2015-11-06,45,9994,9818,0,0
2015-11-13,46,9938,9562,0,0
2015-11-20,47,9830,9589,0,0
2015-11-27,48,9822,10199,0,0
2015-12-04,49,10365,10302,0,0
2015-12-11,50,10269,10468,0,0
2015-12-18,51,10689,10243,0,0
2015-12-25,52,8630,10307,0,0
2016-01-01,53,7524,10574,0,0
2016-01-08,1,13045,11107,0,0
2016-01-15,2,11501,11037,0,0
2016-01-22,3,11473,11422,0,0
2016-01-29,4,11317,11092,0,0
2016-02-05,5,11052,11032,0,0
2016-02-12,6,11170,11123,0,0
2016-02-19,7,10590,10918,0,0
2016-02-26,8,11056,11052,0,0
2016-03-04,9,11285,11209,0,0
2016-03-11,10,11010,11183,0,0
2016-03-18,11,11022,11178,0,0
2016-03-25,12,9635,11076,0,0
2016-04-01,13,10286,10558,0,0
2016-04-08,14,11599,10700,0,0
2016-04-15,15,11417,10659,0,0
2016-04-22,16,10925,10078,0,0
2016-04-29,17,10413,10050,0,0
2016-05-06,18,9137,9736,0,0
2016-05-13,19,10637,9935,0,0
2016-05-20,20,9953,9445,0,0
2016-05-27,21,9739,9118,0,0
2016-06-03,22,7909,9138,0,0
2016-06-10,23,9873,9469,0,0
2016-06-17,24,9386,9213,0,0
2016-06-24,25,9365,9064,0,0
2016-07-01,26,9228,8714,0,0
2016-07-08,27,9138,9450,0,0
2016-07-15,28,9388,8907,0,0
2016-07-22,29,9350,9979,0,0
2016-07-29,30,9335,9002,0,0
2016-08-05,31,9182,8881,0,0
2016-08-12,32,9172,9106,0,0
2016-08-19,33,9070,9332,0,0
2016-08-26,34,9319,9147,0,0
2016-09-02,35,7923,8758,0,0
2016-09-09,36,9399,8957,0,0
2016-09-16,37,9124,8940,0,0
2016-09-23,38,8945,8650,0,0
2016-09-30,39,8994,9125,0,0
2016-10-07,40,9291,9370,0,0
2016-10-14,41,9719,9771,0,0
2016-10-21,42,9768,10079,0,0
2016-10-28,43,9724,10076,0,0
2016-11-04,44,10152,10251,0,0
2016-11-11,45,10470,10535,0,0
2016-11-18,46,10694,10677,0,0
2016-11-25,47,10603,10477,0,0
2016-12-02,48,10439,10648,0,0
2016-12-09,49,11223,11235,0,0
2016-12-16,50,10533,11277,0,0
2016-12-23,51,11493,11423,0,0
2016-12-30,52,8003,12037,0,0
2017-01-06,1,11991,12974,0,0
2017-01-13,2,13715,13480,0,0
2017-01-20,3,13610,12722,0,0
2017-01-27,4,12877,12327,0,0
2017-02-03,5,12485,12609,0,0
2017-02-10,6,12269,11685,0,0
2017-02-17,7,11644,11819,0,0
2017-02-24,8,11794,11159,0,0
2017-03-03,9,11248,10970,0,0
2017-03-10,10,11077,10658,0,0
2017-03-17,11,10697,9981,0,0
2017-03-24,12,10325,9949,0,0
2017-03-31,13,10027,10000,0,0
2017-04-07,14,9939,9604,0,0
2017-04-14,15,8493,9672,0,0
2017-04-21,16,9644,9446,0,0
2017-04-28,17,10908,9758,0,0
2017-05-05,18,9064,9865,0,0
2017-05-12,19,10693,9937,0,0
2017-05-19,20,10288,9713,0,0
2017-05-26,21,10040,9879,0,0
2017-06-02,22,8332,8956,0,0
2017-06-09,23,9766,8831,0,0
2017-06-16,24,9367,9092,0,0
2017-06-23,25,9627,9970,0,0
2017-06-30,26,9334,8874,0,0
2017-07-07,27,9263,9124,0,0
2017-07-14,28,9376,8824,0,0
2017-07-21,29,9113,8911,0,0
2017-07-28,30,8882,8779,0,0
2017-08-04,31,8941,8891,0,0
2017-08-11,32,9038,9046,0,0
2017-08-18,33,9299,9263,0,0
2017-08-25,34,9382,9126,0,0
2017-09-01,35,8149,9025,0,0
2017-09-08,36,9497,9130,0,0
2017-09-15,37,9454,9180,0,0
2017-09-22,38,9534,9545,0,0
2017-09-29,39,9689,9807,0,0
2017-10-06,40,9778,9746,0,0
2017-10-13,41,9940,9937,0,0
2017-10-20,42,10031,9960,0,0
2017-10-27,43,9739,9786,0,0
2017-11-03,44,9984,9956,0,0
2017-11-10,45,10346,10008,0,0
2017-11-17,46,10275,10355,0,0
2017-11-24,47,10621,10729,0,0
2017-12-01,48,10538,10560,0,0
2017-12-08,49,10781,11290,0,0
2017-12-15,50,11217,11844,0,0
2017-12-22,51,12517,12514,0,0
2017-12-29,52,8487,12846,0,0
2018-01-05,1,12723,14140,0,0
2018-01-12,2,15050,13712,0,0
2018-01-19,3,14256,13686,0,0
2018-01-26,4,13935,13268,0,0
2018-02-02,5,13285,12655,0,0
2018-02-09,6,12495,12105,0,0
2018-02-16,7,12246,12283,0,0
2018-02-23,8,12142,12024,0,0
2018-03-02,9,10854,12314,0,0
2018-03-09,10,12997,12896,0,0
2018-03-16,11,12788,12178,0,0
2018-03-23,12,11913,11459,0,0
2018-03-30,13,9941,11172,0,0
2018-04-06,14,10794,10690,0,0
2018-04-13,15,12301,10373,0,0
2018-04-20,16,11223,10145,0,0
2018-04-27,17,10306,9343,0,0
2018-05-04,18,10153,9552,0,0
2018-05-11,19,8624,9444,0,0
2018-05-18,20,10141,9310,0,0
2018-05-25,21,9636,9183,0,0
2018-06-01,22,8147,9310,0,0
2018-06-08,23,9950,8919,0,0
2018-06-15,24,9343,9011,0,0
2018-06-22,25,9256,8908,0,0
2018-06-29,26,9212,9298,0,0
2018-07-06,27,9258,9311,0,0
2018-07-13,28,9293,9027,0,0
2018-07-20,29,9127,8960,0,0
2018-07-27,30,9141,9407,0,0
2018-08-03,31,9161,8686,0,0
2018-08-10,32,9319,8869,0,0
2018-08-17,33,8830,8642,0,0
2018-08-24,34,8978,8744,0,0
2018-08-31,35,7865,8646,0,0
2018-09-07,36,9445,8835,0,0
2018-09-14,37,9191,9141,0,0
2018-09-21,38,9305,9272,0,0
2018-09-28,39,9150,9189,0,0
2018-10-05,40,9503,9362,0,0
2018-10-12,41,9649,9667,0,0
2018-10-19,42,9864,9391,0,0
2018-10-26,43,9603,9339,0,0
2018-11-02,44,9529,9960,0,0
2018-11-09,45,10151,10050,0,0
2018-11-16,46,10193,9921,0,0
2018-11-23,47,9957,9736,0,0
2018-11-30,48,10033,10029,0,0
2018-12-07,49,10287,10496,0,0
2018-12-14,50,10550,10170,0,0
2018-12-21,51,11116,10766,0,0
2018-12-28,52,7131,10802,0,0
2019-01-04,1,10955,11019,0,0
2019-01-11,2,12609,11575,0,0
2019-01-18,3,11860,11402,0,0
2019-01-25,4,11740,11430,0,0
2019-02-01,5,11297,11652,0,0
2019-02-08,6,11660,11670,0,0
2019-02-15,7,11824,11466,0,0
2019-02-22,8,11295,11121,0,0
2019-03-01,9,11044,10743,0,0
2019-03-08,10,10898,10490,0,0
2019-03-15,11,10567,10466,0,0
2019-03-22,12,10402,10077,0,0
2019-03-29,13,9867,9740,0,0
2019-04-05,14,10126,10082,0,0
2019-04-12,15,10291,10213,0,0
2019-04-19,16,9025,10583,0,0
2019-04-26,17,10059,9981,0,0
2019-05-03,18,11207,9714,0,0
2019-05-10,19,9055,9576,0,0
2019-05-17,20,10272,9616,0,0
2019-05-24,21,10284,9739,0,0
2019-05-31,22,8260,9222,0,0
2019-06-07,23,10140,9332,0,0
2019-06-14,24,9445,9331,0,0
2019-06-21,25,9458,9273,0,0
2019-06-28,26,9511,9188,0,0
2019-07-05,27,9062,9195,0,0
2019-07-12,28,9179,9082,0,0
2019-07-19,29,9080,8991,0,0
2019-07-26,30,9112,9774,0,0
2019-08-02,31,9271,8618,0,0
2019-08-09,32,9122,9016,0,0
2019-08-16,33,9093,8612,0,0
2019-08-23,34,8994,8900,0,0
2019-08-30,35,8242,9375,0,0
2019-09-06,36,9695,8944,0,0
2019-09-13,37,9513,9254,0,0
2019-09-20,38,9440,9220,0,0
2019-09-27,39,9517,9597,0,0
2019-10-04,40,9799,9444,0,0
2019-10-11,41,9973,9981,0,0
2019-10-18,42,10156,10148,0,0
2019-10-25,43,10021,9955,0,0
2019-11-01,44,10164,10263,0,0
2019-11-08,45,10697,10447,0,0
2019-11-15,46,10650,10529,0,0
2019-11-22,47,10882,10862,0,0
2019-11-29,48,10958,10833,0,0
2019-12-06,49,10816,10864,0,0
2019-12-13,50,11188,11337,0,0
2019-12-20,51,11926,11948,0,0
2019-12-27,52,7533,11982,0,0
2020-01-03,1,12254,12431,0,0
2020-01-10,2,14058,12139,0,0
2020-01-17,3,12990,11746,0,0
2020-01-24,4,11856,10914,0,0
2020-01-31,5,11612,11094,0,1
2020-02-07,6,10986,10710,0,1
2020-02-14,7,10944,10877,0,0
2020-02-21,8,10841,10795,0,0
2020-02-28,9,10816,10647,0,1
2020-03-06,10,10895,10984,0,6
2020-03-13,11,11019,10834,5,44
2020-03-20,12,10645,11401,103,408
2020-03-27,13,11141,13787,539,1887
2020-04-03,14,16387,17897,3475,5201
2020-04-10,15,18516,22038,6213,8280
2020-04-17,16,22351,20922,8758,8352
2020-04-24,17,21997,18694,8237,6964
2020-05-01,18,17953,15825,6035,5239
2020-05-08,19,12657,13712,3930,4003
2020-05-15,20,14573,11948,3810,2872
2020-05-22,21,12288,11354,2589,2299
2020-05-29,22,9824,10216,1822,1794
2020-06-05,23,10709,9971,1588,1319
2020-06-12,24,9976,9453,1114,960
2020-06-19,25,9339,9204,783,684
2020-06-26,26,8979,9661,606,593
2020-07-03,27,9140,8740,532,430
2020-07-10,28,8690,8662,366,341
2020-07-17,29,8823,8874,295,239
2020-07-24,30,8891,9050,217,196
2020-07-31,31,8946,8852,193,166
2020-08-07,32,8945,9008,152,136
2020-08-14,33,9392,10142,139,142
2020-08-21,34,9631,8836,138,104
2020-08-28,35,9032,8655,101,93
2020-09-04,36,7739,9033,78,77
2020-09-11,37,9811,9140,99,104
2020-09-18,38,9523,9469,139,170
2020-09-25,39,9634,9586,215,247
2020-10-02,40,9945,9963,321,386
2020-10-09,41,9954,10281,438,539
2020-10-16,42,10534,10358,670,787
2020-10-23,43,10739,11002,978,1286
2020-10-30,44,10887,11352,1379,1722
2020-11-06,45,11812,11711,1937,2250
2020-11-13,46,12254,12267,2466,2675
2020-11-20,47,12535,12269,2697,2947
2020-11-27,48,12456,12375,3040,3112
2020-12-04,49,12303,12586,2835,2968
2020-12-11,50,12292,12963,2756,2918
2020-12-18,51,13011,13013,2986,3306
2020-12-25,52,11520,13406,2912,3865
2021-01-01,53,10069,14860,3144,4881
2021-01-08,1,17751,16330,6057,6156
2021-01-15,2,18042,18392,7245,8177
2021-01-22,3,18676,19132,8422,9034
2021-01-29,4,18448,17846,8433,7969
2021-02-05,5,17192,15719,7320,6171
2021-02-12,6,15354,13848,5691,4612
2021-02-19,7,13809,13285,4079,3493
2021-02-26,8,12614,11678,2914,2387
2021-03-05,9,11592,10428,2105,1632
2021-03-12,10,10987,10369,1501,1132
2021-03-19,11,10311,9855,963,754
2021-03-26,12,10045,9627,719,565
2021-04-02,13,8201,9348,400,366
2021-04-09,14,9098,9295,379,284
2021-04-16,15,10438,9358,362,239
2021-04-23,16,9941,9480,260,193
2021-04-30,17,9692,9116,205,133
2021-05-07,18,7986,9408,129,112
2021-05-14,19,10164,9409,151,90
2021-05-21,20,9860,9285,107,71
2021-05-28,21,9628,9098,95,69
2021-06-04,22,7778,9228,98,70
2021-06-11,23,10204,9071,84,74
2021-06-18,24,9459,9024,102,77
2021-06-25,25,8690,9041,99,106
2021-07-02,26,8808,9476,109,136
2021-07-09,27,9752,9615,183,186
2021-07-16,28,9697,9436,218,257
2021-07-23,29,9744,10698,327,415
2021-07-30,30,10135,9722,404,461
2021-08-06,31,10187,9290,527,424
