date,areaName,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsByAge
2021-01-05,South East,,0,4379,364,
2021-01-04,South East,,0,4730,356,
2021-01-03,South East,665,42.700000000000002842,4501,346,"[{'age': '65_to_84', 'rate': 868.4, 'value': 12800}, {'age': '18_to_64', 'rate': 199.5, 'value': 10460}, {'age': '85+', 'rate': 3127.3, 'value': 7765}, {'age': '0_to_5', 'rate': 30.5, 'value': 188}, {'age': '6_to_17', 'rate': 12.6, 'value': 160}]"
2021-01-02,South East,591,41,4231,333,"[{'age': '65_to_84', 'rate': 851.7, 'value': 12554}, {'age': '18_to_64', 'rate': 194.7, 'value': 10207}, {'age': '85+', 'rate': 3063.3, 'value': 7606}, {'age': '0_to_5', 'rate': 30.0, 'value': 185}, {'age': '6_to_17', 'rate': 12.3, 'value': 156}]"
2021-01-01,South East,638,39.100000000000001421,4034,324,"[{'age': '65_to_84', 'rate': 836.0, 'value': 12322}, {'age': '18_to_64', 'rate': 190.4, 'value': 9985}, {'age': '85+', 'rate': 3010.9, 'value': 7476}, {'age': '0_to_5', 'rate': 29.5, 'value': 182}, {'age': '6_to_17', 'rate': 12.0, 'value': 152}]"
2020-12-31,South East,404,35.600000000000001421,4022,301,"[{'age': '65_to_84', 'rate': 818.5, 'value': 12065}, {'age': '18_to_64', 'rate': 186.0, 'value': 9751}, {'age': '85+', 'rate': 2952.5, 'value': 7331}, {'age': '0_to_5', 'rate': 29.5, 'value': 182}, {'age': '6_to_17', 'rate': 11.8, 'value': 150}]"
2020-12-30,South East,552,34.700000000000002842,3949,290,"[{'age': '65_to_84', 'rate': 807.7, 'value': 11906}, {'age': '18_to_64', 'rate': 183.0, 'value': 9595}, {'age': '85+', 'rate': 2917.9, 'value': 7245}, {'age': '0_to_5', 'rate': 29.0, 'value': 179}, {'age': '6_to_17', 'rate': 11.8, 'value': 150}]"
2020-12-29,South East,504,32.100000000000001421,3796,284,"[{'age': '65_to_84', 'rate': 793.6, 'value': 11698}, {'age': '18_to_64', 'rate': 179.1, 'value': 9392}, {'age': '85+', 'rate': 2864.7, 'value': 7113}, {'age': '0_to_5', 'rate': 28.4, 'value': 175}, {'age': '6_to_17', 'rate': 11.4, 'value': 145}]"
2020-12-28,South East,423,30.5,3544,258,"[{'age': '65_to_84', 'rate': 780.3, 'value': 11502}, {'age': '18_to_64', 'rate': 175.1, 'value': 9181}, {'age': '85+', 'rate': 2827.7, 'value': 7021}, {'age': '0_to_5', 'rate': 27.7, 'value': 171}, {'age': '6_to_17', 'rate': 11.3, 'value': 144}]"
2020-12-27,South East,515,29.800000000000000711,3370,247,"[{'age': '65_to_84', 'rate': 770.3, 'value': 11354}, {'age': '18_to_64', 'rate': 171.9, 'value': 9013}, {'age': '85+', 'rate': 2788.2, 'value': 6923}, {'age': '0_to_5', 'rate': 26.9, 'value': 166}, {'age': '6_to_17', 'rate': 11.0, 'value': 140}]"
2020-12-26,South East,421,27.899999999999998579,3126,229,"[{'age': '65_to_84', 'rate': 757.1, 'value': 11159}, {'age': '18_to_64', 'rate': 167.9, 'value': 8802}, {'age': '85+', 'rate': 2747.1, 'value': 6821}, {'age': '0_to_5', 'rate': 26.1, 'value': 161}, {'age': '6_to_17', 'rate': 10.9, 'value': 138}]"
2020-12-25,South East,329,27.399999999999998579,2925,220,"[{'age': '65_to_84', 'rate': 746.1, 'value': 10998}, {'age': '18_to_64', 'rate': 164.9, 'value': 8647}, {'age': '85+', 'rate': 2706.1, 'value': 6719}, {'age': '0_to_5', 'rate': 26.0, 'value': 160}, {'age': '6_to_17', 'rate': 10.7, 'value': 136}]"
2020-12-24,South East,327,27.100000000000001421,2997,217,"[{'age': '65_to_84', 'rate': 737.7, 'value': 10874}, {'age': '18_to_64', 'rate': 162.5, 'value': 8523}, {'age': '85+', 'rate': 2673.4, 'value': 6638}, {'age': '0_to_5', 'rate': 26.0, 'value': 160}, {'age': '6_to_17', 'rate': 10.7, 'value': 136}]"
2020-12-23,South East,321,26.899999999999998579,2868,209,"[{'age': '65_to_84', 'rate': 729.1, 'value': 10747}, {'age': '18_to_64', 'rate': 160.3, 'value': 8408}, {'age': '85+', 'rate': 2640.0, 'value': 6555}, {'age': '0_to_5', 'rate': 25.8, 'value': 159}, {'age': '6_to_17', 'rate': 10.6, 'value': 135}]"
2020-12-22,South East,368,27,2848,197,"[{'age': '65_to_84', 'rate': 720.7, 'value': 10623}, {'age': '18_to_64', 'rate': 158.1, 'value': 8290}, {'age': '85+', 'rate': 2609.0, 'value': 6478}, {'age': '0_to_5', 'rate': 25.5, 'value': 157}, {'age': '6_to_17', 'rate': 10.6, 'value': 135}]"
2020-12-21,South East,354,25.899999999999998579,2749,196,"[{'age': '65_to_84', 'rate': 710.9, 'value': 10479}, {'age': '18_to_64', 'rate': 155.3, 'value': 8143}, {'age': '85+', 'rate': 2580.4, 'value': 6407}, {'age': '0_to_5', 'rate': 24.7, 'value': 152}, {'age': '6_to_17', 'rate': 10.6, 'value': 134}]"
2020-12-20,South East,347,24.800000000000000711,2554,183,"[{'age': '65_to_84', 'rate': 702.2, 'value': 10351}, {'age': '18_to_64', 'rate': 152.6, 'value': 8004}, {'age': '85+', 'rate': 2548.2, 'value': 6327}, {'age': '0_to_5', 'rate': 24.0, 'value': 148}, {'age': '6_to_17', 'rate': 10.3, 'value': 131}]"
2020-12-19,South East,379,23.800000000000000711,2321,168,"[{'age': '65_to_84', 'rate': 693.6, 'value': 10224}, {'age': '18_to_64', 'rate': 150.0, 'value': 7864}, {'age': '85+', 'rate': 2519.2, 'value': 6255}, {'age': '0_to_5', 'rate': 23.9, 'value': 147}, {'age': '6_to_17', 'rate': 9.8, 'value': 124}]"
2020-12-18,South East,300,22.399999999999998579,2372,165,"[{'age': '65_to_84', 'rate': 683.9, 'value': 10080}, {'age': '18_to_64', 'rate': 147.3, 'value': 7723}, {'age': '85+', 'rate': 2482.9, 'value': 6165}, {'age': '0_to_5', 'rate': 23.4, 'value': 144}, {'age': '6_to_17', 'rate': 9.7, 'value': 123}]"
2020-12-17,South East,309,21.699999999999999289,2282,159,"[{'age': '65_to_84', 'rate': 676.1, 'value': 9966}, {'age': '18_to_64', 'rate': 145.4, 'value': 7623}, {'age': '85+', 'rate': 2451.1, 'value': 6086}, {'age': '0_to_5', 'rate': 22.6, 'value': 139}, {'age': '6_to_17', 'rate': 9.5, 'value': 121}]"
2020-12-16,South East,337,21.100000000000001421,2195,151,"[{'age': '65_to_84', 'rate': 668.6, 'value': 9855}, {'age': '18_to_64', 'rate': 143.4, 'value': 7517}, {'age': '85+', 'rate': 2414.9, 'value': 5996}, {'age': '0_to_5', 'rate': 22.6, 'value': 139}, {'age': '6_to_17', 'rate': 9.4, 'value': 119}]"
2020-12-15,South East,271,19.899999999999998579,2141,150,"[{'age': '65_to_84', 'rate': 659.4, 'value': 9719}, {'age': '18_to_64', 'rate': 141.2, 'value': 7404}, {'age': '85+', 'rate': 2382.6, 'value': 5916}, {'age': '0_to_5', 'rate': 21.9, 'value': 135}, {'age': '6_to_17', 'rate': 9.1, 'value': 115}]"
2020-12-14,South East,249,19.199999999999999289,2118,143,"[{'age': '65_to_84', 'rate': 652.9, 'value': 9623}, {'age': '18_to_64', 'rate': 139.6, 'value': 7320}, {'age': '85+', 'rate': 2346.8, 'value': 5827}, {'age': '0_to_5', 'rate': 21.9, 'value': 135}, {'age': '6_to_17', 'rate': 8.9, 'value': 113}]"
2020-12-13,South East,258,18.699999999999999289,1975,125,"[{'age': '65_to_84', 'rate': 646.0, 'value': 9522}, {'age': '18_to_64', 'rate': 138.3, 'value': 7254}, {'age': '85+', 'rate': 2315.8, 'value': 5750}, {'age': '0_to_5', 'rate': 21.6, 'value': 133}, {'age': '6_to_17', 'rate': 8.7, 'value': 110}]"
2020-12-12,South East,262,18,1945,125,"[{'age': '65_to_84', 'rate': 639.8, 'value': 9430}, {'age': '18_to_64', 'rate': 136.8, 'value': 7171}, {'age': '85+', 'rate': 2283.6, 'value': 5670}, {'age': '0_to_5', 'rate': 21.4, 'value': 132}, {'age': '6_to_17', 'rate': 8.5, 'value': 108}]"
2020-12-11,South East,235,17.100000000000001421,1859,120,"[{'age': '65_to_84', 'rate': 632.4, 'value': 9321}, {'age': '18_to_64', 'rate': 135.5, 'value': 7103}, {'age': '85+', 'rate': 2251.4, 'value': 5590}, {'age': '0_to_5', 'rate': 20.6, 'value': 127}, {'age': '6_to_17', 'rate': 8.5, 'value': 108}]"
2020-12-10,South East,259,16.399999999999998579,1796,120,"[{'age': '65_to_84', 'rate': 626.6, 'value': 9236}, {'age': '18_to_64', 'rate': 134.0, 'value': 7027}, {'age': '85+', 'rate': 2222.4, 'value': 5518}, {'age': '0_to_5', 'rate': 20.4, 'value': 126}, {'age': '6_to_17', 'rate': 8.4, 'value': 107}]"
2020-12-09,South East,232,15.900000000000000355,1726,119,"[{'age': '65_to_84', 'rate': 619.1, 'value': 9126}, {'age': '18_to_64', 'rate': 132.7, 'value': 6959}, {'age': '85+', 'rate': 2190.9, 'value': 5440}, {'age': '0_to_5', 'rate': 20.3, 'value': 125}, {'age': '6_to_17', 'rate': 8.3, 'value': 105}]"
2020-12-08,South East,203,15.300000000000000711,1692,113,"[{'age': '65_to_84', 'rate': 613.7, 'value': 9046}, {'age': '18_to_64', 'rate': 131.4, 'value': 6892}, {'age': '85+', 'rate': 2157.1, 'value': 5356}, {'age': '0_to_5', 'rate': 20.3, 'value': 125}, {'age': '6_to_17', 'rate': 8.2, 'value': 104}]"
2020-12-07,South East,204,14.5,1619,107,"[{'age': '65_to_84', 'rate': 607.8, 'value': 8959}, {'age': '18_to_64', 'rate': 130.2, 'value': 6827}, {'age': '85+', 'rate': 2137.8, 'value': 5308}, {'age': '0_to_5', 'rate': 20.0, 'value': 123}, {'age': '6_to_17', 'rate': 8.1, 'value': 103}]"
2020-12-06,South East,195,13.900000000000000355,1549,105,"[{'age': '65_to_84', 'rate': 601.6, 'value': 8868}, {'age': '18_to_64', 'rate': 129.2, 'value': 6774}, {'age': '85+', 'rate': 2114.8, 'value': 5251}, {'age': '0_to_5', 'rate': 19.8, 'value': 122}, {'age': '6_to_17', 'rate': 8.0, 'value': 101}]"
2020-12-05,South East,187,13.5,1496,109,"[{'age': '65_to_84', 'rate': 595.1, 'value': 8772}, {'age': '18_to_64', 'rate': 128.4, 'value': 6734}, {'age': '85+', 'rate': 2091.5, 'value': 5193}, {'age': '0_to_5', 'rate': 19.8, 'value': 122}, {'age': '6_to_17', 'rate': 7.9, 'value': 100}]"
2020-12-04,South East,175,13.099999999999999645,1426,107,"[{'age': '65_to_84', 'rate': 590.4, 'value': 8703}, {'age': '18_to_64', 'rate': 127.4, 'value': 6678}, {'age': '85+', 'rate': 2067.3, 'value': 5133}, {'age': '0_to_5', 'rate': 19.6, 'value': 121}, {'age': '6_to_17', 'rate': 7.8, 'value': 99}]"
2020-12-03,South East,208,12.5,1442,110,"[{'age': '65_to_84', 'rate': 585.9, 'value': 8636}, {'age': '18_to_64', 'rate': 126.3, 'value': 6625}, {'age': '85+', 'rate': 2046.8, 'value': 5082}, {'age': '0_to_5', 'rate': 19.5, 'value': 120}, {'age': '6_to_17', 'rate': 7.6, 'value': 96}]"
2020-12-02,South East,179,11.699999999999999289,1481,117,"[{'age': '65_to_84', 'rate': 580.1, 'value': 8550}, {'age': '18_to_64', 'rate': 125.0, 'value': 6556}, {'age': '85+', 'rate': 2026.2, 'value': 5031}, {'age': '0_to_5', 'rate': 19.3, 'value': 119}, {'age': '6_to_17', 'rate': 7.5, 'value': 95}]"
2020-12-01,South East,134,11.599999999999999645,1423,118,"[{'age': '65_to_84', 'rate': 575.9, 'value': 8489}, {'age': '18_to_64', 'rate': 123.9, 'value': 6496}, {'age': '85+', 'rate': 2004.9, 'value': 4978}, {'age': '0_to_5', 'rate': 19.3, 'value': 119}, {'age': '6_to_17', 'rate': 7.1, 'value': 90}]"
2020-11-30,South East,152,11.699999999999999289,1494,120,"[{'age': '65_to_84', 'rate': 572.0, 'value': 8431}, {'age': '18_to_64', 'rate': 123.1, 'value': 6454}, {'age': '85+', 'rate': 1992.8, 'value': 4948}, {'age': '0_to_5', 'rate': 19.3, 'value': 119}, {'age': '6_to_17', 'rate': 6.8, 'value': 86}]"
2020-11-29,South East,164,11.800000000000000711,1430,111,"[{'age': '65_to_84', 'rate': 567.3, 'value': 8362}, {'age': '18_to_64', 'rate': 122.3, 'value': 6415}, {'age': '85+', 'rate': 1975.5, 'value': 4905}, {'age': '0_to_5', 'rate': 19.1, 'value': 118}, {'age': '6_to_17', 'rate': 6.8, 'value': 86}]"
2020-11-28,South East,147,11.599999999999999645,1420,115,"[{'age': '65_to_84', 'rate': 563.6, 'value': 8307}, {'age': '18_to_64', 'rate': 121.3, 'value': 6360}, {'age': '85+', 'rate': 1954.1, 'value': 4852}, {'age': '0_to_5', 'rate': 19.1, 'value': 118}, {'age': '6_to_17', 'rate': 6.7, 'value': 85}]"
2020-11-27,South East,124,11.900000000000000355,1429,113,"[{'age': '65_to_84', 'rate': 559.3, 'value': 8244}, {'age': '18_to_64', 'rate': 120.5, 'value': 6319}, {'age': '85+', 'rate': 1937.2, 'value': 4810}, {'age': '0_to_5', 'rate': 19.1, 'value': 118}, {'age': '6_to_17', 'rate': 6.6, 'value': 84}]"
2020-11-26,South East,136,12.099999999999999645,1397,110,"[{'age': '65_to_84', 'rate': 556.0, 'value': 8196}, {'age': '18_to_64', 'rate': 119.7, 'value': 6275}, {'age': '85+', 'rate': 1925.5, 'value': 4781}, {'age': '0_to_5', 'rate': 18.8, 'value': 116}, {'age': '6_to_17', 'rate': 6.5, 'value': 83}]"
2020-11-25,South East,166,12.800000000000000711,1437,114,"[{'age': '65_to_84', 'rate': 552.0, 'value': 8136}, {'age': '18_to_64', 'rate': 118.8, 'value': 6231}, {'age': '85+', 'rate': 1914.3, 'value': 4753}, {'age': '0_to_5', 'rate': 18.7, 'value': 115}, {'age': '6_to_17', 'rate': 6.3, 'value': 80}]"
2020-11-24,South East,148,12.800000000000000711,1403,111,"[{'age': '65_to_84', 'rate': 546.7, 'value': 8058}, {'age': '18_to_64', 'rate': 117.8, 'value': 6177}, {'age': '85+', 'rate': 1901.4, 'value': 4721}, {'age': '0_to_5', 'rate': 18.5, 'value': 114}, {'age': '6_to_17', 'rate': 6.2, 'value': 79}]"
2020-11-23,South East,158,12.699999999999999289,1395,97,"[{'age': '65_to_84', 'rate': 542.9, 'value': 8002}, {'age': '18_to_64', 'rate': 116.8, 'value': 6127}, {'age': '85+', 'rate': 1885.3, 'value': 4681}, {'age': '0_to_5', 'rate': 18.5, 'value': 114}, {'age': '6_to_17', 'rate': 6.1, 'value': 77}]"
2020-11-22,South East,144,12.5,1313,96,"[{'age': '65_to_84', 'rate': 538.5, 'value': 7937}, {'age': '18_to_64', 'rate': 115.9, 'value': 6077}, {'age': '85+', 'rate': 1870.0, 'value': 4643}, {'age': '0_to_5', 'rate': 18.3, 'value': 113}, {'age': '6_to_17', 'rate': 5.7, 'value': 73}]"
2020-11-21,South East,174,12.400000000000000355,1300,96,"[{'age': '65_to_84', 'rate': 535.0, 'value': 7886}, {'age': '18_to_64', 'rate': 115.0, 'value': 6029}, {'age': '85+', 'rate': 1852.6, 'value': 4600}, {'age': '0_to_5', 'rate': 18.2, 'value': 112}, {'age': '6_to_17', 'rate': 5.7, 'value': 72}]"
2020-11-20,South East,145,11.900000000000000355,1272,94,"[{'age': '65_to_84', 'rate': 530.5, 'value': 7819}, {'age': '18_to_64', 'rate': 114.0, 'value': 5976}, {'age': '85+', 'rate': 1833.3, 'value': 4552}, {'age': '0_to_5', 'rate': 17.9, 'value': 110}, {'age': '6_to_17', 'rate': 5.4, 'value': 68}]"
2020-11-19,South East,201,11.300000000000000711,1246,96,"[{'age': '65_to_84', 'rate': 525.9, 'value': 7752}, {'age': '18_to_64', 'rate': 113.3, 'value': 5941}, {'age': '85+', 'rate': 1816.0, 'value': 4509}, {'age': '0_to_5', 'rate': 17.9, 'value': 110}, {'age': '6_to_17', 'rate': 5.4, 'value': 68}]"
2020-11-18,South East,164,11.099999999999999645,1227,93,"[{'age': '65_to_84', 'rate': 520.1, 'value': 7666}, {'age': '18_to_64', 'rate': 112.3, 'value': 5887}, {'age': '85+', 'rate': 1792.2, 'value': 4450}, {'age': '0_to_5', 'rate': 17.5, 'value': 108}, {'age': '6_to_17', 'rate': 5.4, 'value': 68}]"
2020-11-17,South East,141,10.900000000000000355,1205,88,"[{'age': '65_to_84', 'rate': 514.8, 'value': 7588}, {'age': '18_to_64', 'rate': 111.3, 'value': 5836}, {'age': '85+', 'rate': 1778.5, 'value': 4416}, {'age': '0_to_5', 'rate': 17.5, 'value': 108}, {'age': '6_to_17', 'rate': 5.3, 'value': 67}]"
2020-11-16,South East,139,10.599999999999999645,1182,82,"[{'age': '65_to_84', 'rate': 510.5, 'value': 7524}, {'age': '18_to_64', 'rate': 110.3, 'value': 5786}, {'age': '85+', 'rate': 1767.7, 'value': 4389}, {'age': '0_to_5', 'rate': 17.5, 'value': 108}, {'age': '6_to_17', 'rate': 5.3, 'value': 67}]"
2020-11-15,South East,130,10.599999999999999645,1173,83,"[{'age': '65_to_84', 'rate': 506.2, 'value': 7461}, {'age': '18_to_64', 'rate': 109.6, 'value': 5747}, {'age': '85+', 'rate': 1754.0, 'value': 4355}, {'age': '0_to_5', 'rate': 17.2, 'value': 106}, {'age': '6_to_17', 'rate': 5.2, 'value': 66}]"
2020-11-14,South East,132,10.699999999999999289,1122,84,"[{'age': '65_to_84', 'rate': 502.8, 'value': 7411}, {'age': '18_to_64', 'rate': 108.8, 'value': 5707}, {'age': '85+', 'rate': 1738.7, 'value': 4317}, {'age': '0_to_5', 'rate': 17.2, 'value': 106}, {'age': '6_to_17', 'rate': 5.0, 'value': 64}]"
2020-11-13,South East,97,10.900000000000000355,1066,86,"[{'age': '65_to_84', 'rate': 499.7, 'value': 7365}, {'age': '18_to_64', 'rate': 107.8, 'value': 5653}, {'age': '85+', 'rate': 1726.6, 'value': 4287}, {'age': '0_to_5', 'rate': 17.0, 'value': 105}, {'age': '6_to_17', 'rate': 5.0, 'value': 63}]"
2020-11-12,South East,181,11,967,58,"[{'age': '65_to_84', 'rate': 496.6, 'value': 7320}, {'age': '18_to_64', 'rate': 107.2, 'value': 5623}, {'age': '85+', 'rate': 1718.5, 'value': 4267}, {'age': '0_to_5', 'rate': 16.7, 'value': 103}, {'age': '6_to_17', 'rate': 5.0, 'value': 63}]"
2020-11-11,South East,149,10.5,1011,60,"[{'age': '65_to_84', 'rate': 490.8, 'value': 7235}, {'age': '18_to_64', 'rate': 106.3, 'value': 5575}, {'age': '85+', 'rate': 1701.6, 'value': 4225}, {'age': '0_to_5', 'rate': 15.9, 'value': 98}, {'age': '6_to_17', 'rate': 4.9, 'value': 62}]"
2020-11-10,South East,110,10.099999999999999645,958,52,"[{'age': '65_to_84', 'rate': 486.0, 'value': 7164}, {'age': '18_to_64', 'rate': 105.6, 'value': 5535}, {'age': '85+', 'rate': 1687.5, 'value': 4190}, {'age': '0_to_5', 'rate': 15.4, 'value': 95}, {'age': '6_to_17', 'rate': 4.9, 'value': 62}]"
2020-11-09,South East,137,9.6999999999999992895,947,53,"[{'age': '65_to_84', 'rate': 482.7, 'value': 7115}, {'age': '18_to_64', 'rate': 105.0, 'value': 5504}, {'age': '85+', 'rate': 1676.2, 'value': 4162}, {'age': '0_to_5', 'rate': 15.1, 'value': 93}, {'age': '6_to_17', 'rate': 4.9, 'value': 62}]"
2020-11-08,South East,137,9.5,820,50,"[{'age': '65_to_84', 'rate': 478.7, 'value': 7056}, {'age': '18_to_64', 'rate': 104.1, 'value': 5461}, {'age': '85+', 'rate': 1663.7, 'value': 4131}, {'age': '0_to_5', 'rate': 14.4, 'value': 89}, {'age': '6_to_17', 'rate': 4.9, 'value': 62}]"
2020-11-07,South East,150,8.9000000000000003553,821,44,"[{'age': '65_to_84', 'rate': 474.2, 'value': 6990}, {'age': '18_to_64', 'rate': 103.4, 'value': 5422}, {'age': '85+', 'rate': 1651.7, 'value': 4101}, {'age': '0_to_5', 'rate': 14.3, 'value': 88}, {'age': '6_to_17', 'rate': 4.8, 'value': 61}]"
2020-11-06,South East,107,8.3000000000000007105,783,45,"[{'age': '65_to_84', 'rate': 470.0, 'value': 6928}, {'age': '18_to_64', 'rate': 102.5, 'value': 5375}, {'age': '85+', 'rate': 1636.0, 'value': 4062}, {'age': '0_to_5', 'rate': 14.3, 'value': 88}, {'age': '6_to_17', 'rate': 4.6, 'value': 59}]"
2020-11-05,South East,140,8.0999999999999996447,770,48,"[{'age': '65_to_84', 'rate': 467.1, 'value': 6885}, {'age': '18_to_64', 'rate': 101.7, 'value': 5335}, {'age': '85+', 'rate': 1627.1, 'value': 4040}, {'age': '0_to_5', 'rate': 14.1, 'value': 87}, {'age': '6_to_17', 'rate': 4.6, 'value': 58}]"
2020-11-04,South East,109,7.7000000000000001776,751,47,"[{'age': '65_to_84', 'rate': 463.2, 'value': 6828}, {'age': '18_to_64', 'rate': 101.1, 'value': 5301}, {'age': '85+', 'rate': 1607.4, 'value': 3991}, {'age': '0_to_5', 'rate': 14.1, 'value': 87}, {'age': '6_to_17', 'rate': 4.6, 'value': 58}]"
2020-11-03,South East,81,7.2999999999999998224,711,41,"[{'age': '65_to_84', 'rate': 459.8, 'value': 6778}, {'age': '18_to_64', 'rate': 100.6, 'value': 5273}, {'age': '85+', 'rate': 1595.3, 'value': 3961}, {'age': '0_to_5', 'rate': 14.0, 'value': 86}, {'age': '6_to_17', 'rate': 4.6, 'value': 58}]"
2020-11-02,South East,115,7.4000000000000003553,713,42,"[{'age': '65_to_84', 'rate': 457.3, 'value': 6741}, {'age': '18_to_64', 'rate': 100.2, 'value': 5254}, {'age': '85+', 'rate': 1586.0, 'value': 3938}, {'age': '0_to_5', 'rate': 13.8, 'value': 85}, {'age': '6_to_17', 'rate': 4.5, 'value': 57}]"
2020-11-01,South East,88,7,665,36,"[{'age': '65_to_84', 'rate': 454.0, 'value': 6692}, {'age': '18_to_64', 'rate': 99.5, 'value': 5220}, {'age': '85+', 'rate': 1575.1, 'value': 3911}, {'age': '0_to_5', 'rate': 13.1, 'value': 81}, {'age': '6_to_17', 'rate': 4.4, 'value': 56}]"
2020-10-31,South East,98,6.7999999999999998224,617,35,"[{'age': '65_to_84', 'rate': 451.6, 'value': 6657}, {'age': '18_to_64', 'rate': 99.0, 'value': 5193}, {'age': '85+', 'rate': 1565.5, 'value': 3887}, {'age': '0_to_5', 'rate': 13.0, 'value': 80}, {'age': '6_to_17', 'rate': 4.3, 'value': 55}]"
2020-10-30,South East,84,6.4000000000000003553,589,34,"[{'age': '65_to_84', 'rate': 448.7, 'value': 6614}, {'age': '18_to_64', 'rate': 98.5, 'value': 5163}, {'age': '85+', 'rate': 1555.8, 'value': 3863}, {'age': '0_to_5', 'rate': 13.0, 'value': 80}, {'age': '6_to_17', 'rate': 4.3, 'value': 54}]"
2020-10-29,South East,103,6.2999999999999998224,566,27,"[{'age': '65_to_84', 'rate': 446.5, 'value': 6582}, {'age': '18_to_64', 'rate': 97.9, 'value': 5132}, {'age': '85+', 'rate': 1547.8, 'value': 3843}, {'age': '0_to_5', 'rate': 13.0, 'value': 80}, {'age': '6_to_17', 'rate': 4.2, 'value': 53}]"
2020-10-28,South East,81,6,541,25,"[{'age': '65_to_84', 'rate': 443.6, 'value': 6539}, {'age': '18_to_64', 'rate': 97.3, 'value': 5102}, {'age': '85+', 'rate': 1536.1, 'value': 3814}, {'age': '0_to_5', 'rate': 13.0, 'value': 80}, {'age': '6_to_17', 'rate': 4.1, 'value': 52}]"
2020-10-27,South East,84,5.7999999999999998224,528,23,"[{'age': '65_to_84', 'rate': 441.5, 'value': 6508}, {'age': '18_to_64', 'rate': 96.7, 'value': 5072}, {'age': '85+', 'rate': 1528.0, 'value': 3794}, {'age': '0_to_5', 'rate': 13.0, 'value': 80}, {'age': '6_to_17', 'rate': 4.1, 'value': 52}]"
2020-10-26,South East,86,5.2999999999999998224,483,15,"[{'age': '65_to_84', 'rate': 438.8, 'value': 6468}, {'age': '18_to_64', 'rate': 96.2, 'value': 5044}, {'age': '85+', 'rate': 1522.0, 'value': 3779}, {'age': '0_to_5', 'rate': 13.0, 'value': 80}, {'age': '6_to_17', 'rate': 4.0, 'value': 51}]"
2020-10-25,South East,67,4.9000000000000003553,477,20,"[{'age': '65_to_84', 'rate': 436.6, 'value': 6436}, {'age': '18_to_64', 'rate': 95.5, 'value': 5008}, {'age': '85+', 'rate': 1515.1, 'value': 3762}, {'age': '0_to_5', 'rate': 12.8, 'value': 79}, {'age': '6_to_17', 'rate': 4.0, 'value': 51}]"
